Taxon,Scientific_Name,Endemic,Genus,Species,Subspecies,Class,Order,Family,GBIF_id,POW_Name
Linaria depauperata ilergabona,Linaria depauperata ilergabona (M.B. Crespo & Arán) L. Sáez,TRUE,Linaria,depauperata,ilergabona,Magnoliopsida,Lamiales,Plantaginaceae,7908955,Linaria depauperata subsp. ilergabona
Linaria diffusa,Linaria diffusa Hoffmanns. & Link,TRUE,Linaria,diffusa,,Magnoliopsida,Lamiales,Plantaginaceae,7936605,Linaria diffusa
Linaria elegans,Linaria elegans Cav.,TRUE,Linaria,elegans,,Magnoliopsida,Lamiales,Plantaginaceae,7534933,Linaria elegans
Linaria gharbensis,Linaria gharbensis Batt. & Pit.,FALSE,Linaria,gharbensis,,Magnoliopsida,Lamiales,Plantaginaceae,7737819,Linaria gharbensis
Linaria glacialis,Linaria glacialis Boiss.,TRUE,Linaria,glacialis,,Magnoliopsida,Lamiales,Plantaginaceae,7724589,Linaria glacialis
Linaria glauca glauca,Linaria glauca glauca (L.) Chaz.,TRUE,Linaria,glauca,glauca,Magnoliopsida,Lamiales,Plantaginaceae,7464560,Linaria glauca glauca
Linaria glauca olcadium,Linaria glauca olcadium Valdés & D.A. Webb,TRUE,Linaria,glauca,olcadium,Magnoliopsida,Lamiales,Plantaginaceae,7669523,Linaria glauca subsp. olcadium
Linaria hirta,Linaria hirta (Loefl. ex L.) Moench,TRUE,Linaria,hirta,,Magnoliopsida,Lamiales,Plantaginaceae,7683374,Linaria hirta
Linaria huteri,Linaria huteri Lange,TRUE,Linaria,huteri,,Magnoliopsida,Lamiales,Plantaginaceae,7540491,Linaria huteri
Linaria incarnata,Linaria incarnata (Vent.) Spreng.,FALSE,Linaria,incarnata,,Magnoliopsida,Lamiales,Plantaginaceae,5415018,Linaria incarnata
Linaria intricata,Linaria intricata Coincy,TRUE,Linaria,intricata,,Magnoliopsida,Lamiales,Plantaginaceae,7759323,Linaria intricata
Linaria latifolia,Linaria latifolia Desf.,FALSE,Linaria,latifolia,,Magnoliopsida,Lamiales,Plantaginaceae,7552001,Linaria latifolia
Linaria micrantha,Linaria micrantha (Cav.) Hoffmanns. & Link,FALSE,Linaria,micrantha,,Magnoliopsida,Lamiales,Plantaginaceae,7451655,Linaria micrantha
Linaria munbyana,Linaria munbyana Boiss. & Reut.,FALSE,Linaria,munbyana,,Magnoliopsida,Lamiales,Plantaginaceae,7875214,Linaria munbyana
Linaria nigricans,Linaria nigricans Lange,TRUE,Linaria,nigricans,,Magnoliopsida,Lamiales,Plantaginaceae,8047281,Linaria nigricans
Linaria nivea,Linaria nivea Boiss. & Reut.,TRUE,Linaria,nivea,,Magnoliopsida,Lamiales,Plantaginaceae,7533999,Linaria nivea
Linaria oblongifolia aragonensis,Linaria oblongifolia aragonensis (Lange) D.A. Sutton,TRUE,Linaria,oblongifolia,aragonensis,Magnoliopsida,Lamiales,Plantaginaceae,7507374,Linaria oblongifolia subsp. aragonensis
Linaria oblongifolia benitoi,Linaria oblongifolia benitoi (Fern. Casas) L. Sáez,TRUE,Linaria,oblongifolia,benitoi,Magnoliopsida,Lamiales,Plantaginaceae,7921407,Linaria oblongifolia subsp. benitoi
Linaria oblongifolia haenseleri,Linaria oblongifolia haenseleri (Boiss. & Reut.) Valdés,TRUE,Linaria,oblongifolia,haenseleri,Magnoliopsida,Lamiales,Plantaginaceae,8397530,Linaria haenseleri
Linaria oblongifolia oblongifolia,Linaria oblongifolia oblongifolia (Boiss.) Boiss. & Reut.,TRUE,Linaria,oblongifolia,oblongifolia,Magnoliopsida,Lamiales,Plantaginaceae,8319881,Linaria oblongifolia
Linaria oligantha oligantha,Linaria oligantha oligantha Lange,TRUE,Linaria,oligantha,oligantha,Magnoliopsida,Lamiales,Plantaginaceae,7626006,Linaria oligantha
Linaria oligantha valentina,Linaria oligantha valentina D.A. Sutton,TRUE,Linaria,oligantha,valentina,Magnoliopsida,Lamiales,Plantaginaceae,8070552,Linaria oligantha subsp. valentina
Linaria onubensis,Linaria onubensis Pau,TRUE,Linaria,onubensis,,Magnoliopsida,Lamiales,Plantaginaceae,7418787,Linaria onubensis
Linaria orbensis,Linaria orbensis Carretero & Boira,TRUE,Linaria,orbensis,,Magnoliopsida,Lamiales,Plantaginaceae,7766978,Linaria orbensis
Linaria pedunculata,Linaria pedunculata (L.) Chaz.,FALSE,Linaria,pedunculata,,Magnoliopsida,Lamiales,Plantaginaceae,8040450,Linaria pedunculata
Linaria pelisseriana,Linaria pelisseriana (L.) Mill.,FALSE,Linaria,pelisseriana,,Magnoliopsida,Lamiales,Plantaginaceae,7886077,Linaria pelisseriana
Linaria platycalyx,Linaria platycalyx Boiss.,TRUE,Linaria,platycalyx,,Magnoliopsida,Lamiales,Plantaginaceae,7935949,Linaria platycalyx
Linaria polygalifolia aguillonensis,Linaria polygalifolia aguillonensis (García Mart.) Castrov. & Lago,TRUE,Linaria,polygalifolia,aguillonensis,Magnoliopsida,Lamiales,Plantaginaceae,7423643,Linaria polygalifolia subsp. aguillonensis
Linaria polygalifolia lamarckii,Linaria polygalifolia lamarckii (Rouy) D.A. Sutton,TRUE,Linaria,polygalifolia,lamarckii,Magnoliopsida,Lamiales,Plantaginaceae,7730580,Linaria polygalifolia subsp. lamarckii
Linaria polygalifolia polygalifolia,Linaria polygalifolia polygalifolia Hoffmanns. & Link,TRUE,Linaria,polygalifolia,polygalifolia,Magnoliopsida,Lamiales,Plantaginaceae,8046654,Linaria polygalifolia
Linaria propinqua,Linaria propinqua Boiss. & Reut.,TRUE,Linaria,propinqua,,Magnoliopsida,Lamiales,Plantaginaceae,8412616,Linaria propinqua
Linaria qartobensis,"Linaria qartobensis Blanca, Cueto, J.Fuentes, L.Sáez & Tarifa",TRUE,Linaria,qartobensis,,Magnoliopsida,Lamiales,Plantaginaceae,----,Linaria qartobensis
Linaria repens,Linaria repens (L.) Mill.,FALSE,Linaria,repens,,Magnoliopsida,Lamiales,Plantaginaceae,5415019,Linaria repens
Linaria ricardoi,Linaria ricardoi Cout.,TRUE,Linaria,ricardoi,,Magnoliopsida,Lamiales,Plantaginaceae,8010088,Linaria ricardoi
Linaria salzmannii,Linaria salzmannii Boiss.,TRUE,Linaria,salzmannii,,Magnoliopsida,Lamiales,Plantaginaceae,7500867,Linaria salzmannii
Linaria saturejoides angustealata,Linaria saturejoides angustealata (Wilmott) Malag.,TRUE,Linaria,saturejoides,angustealata,Magnoliopsida,Lamiales,Plantaginaceae,7480921,Linaria saturejoides subsp. angustealata
Linaria saturejoides saturejoides,Linaria saturejoides saturejoides Boiss.,TRUE,Linaria,saturejoides,saturejoides,Magnoliopsida,Lamiales,Plantaginaceae,7805175,Linaria saturejoides
Linaria saxatilis,Linaria saxatilis (L.) Chaz.,TRUE,Linaria,saxatilis,,Magnoliopsida,Lamiales,Plantaginaceae,6033619,Linaria saxatilis
Linaria simplex,Linaria simplex Willd. ex Desf.,FALSE,Linaria,simplex,,Magnoliopsida,Lamiales,Plantaginaceae,8287616,Linaria simplex
Linaria spartea,Linaria spartea (L.) Chaz.,FALSE,Linaria,spartea,,Magnoliopsida,Lamiales,Plantaginaceae,5415017,Linaria spartea
Linaria supina maritima,Linaria supina maritima (Lam. & DC.) M. Laínz,FALSE,Linaria,supina,maritima,Magnoliopsida,Lamiales,Plantaginaceae,7958517,unplaced name
Linaria supina supina,Linaria supina supina (L.) Chaz.,FALSE,Linaria,supina,supina,Magnoliopsida,Lamiales,Plantaginaceae,6070567,Linaria supina
Linaria triornithophora,Linaria triornithophora (L.) Willd.,TRUE,Linaria,triornithophora,,Magnoliopsida,Lamiales,Plantaginaceae,7848321,Linaria triornithophora
Linaria triphylla,Linaria triphylla (L.) Mill.,FALSE,Linaria,triphylla,,Magnoliopsida,Lamiales,Plantaginaceae,5561322,Linaria triphylla
Linaria tristis tristis,Linaria tristis tristis (L.) Mill.,TRUE,Linaria,tristis,tristis,Magnoliopsida,Lamiales,Plantaginaceae,7678675,Linaria tristis
Linaria tursica,Linaria tursica Valdés & Cabezudo,TRUE,Linaria,tursica,,Magnoliopsida,Lamiales,Plantaginaceae,8014330,Linaria tursica
Linaria verticillata anticaria,Linaria verticillata anticaria (Boiss. & Reut.) L. Sáez & M.B. Crespo,TRUE,Linaria,verticillata,anticaria,Magnoliopsida,Lamiales,Plantaginaceae,7520968,Linaria verticillata subsp. anticaria
Linaria verticillata cuartanensis,Linaria verticillata cuartanensis (Degen & Hervier) L. Sáez & M.B. Crespo,TRUE,Linaria,verticillata,cuartanensis,Magnoliopsida,Lamiales,Plantaginaceae,7861040,Linaria verticillata subsp. cuartanensis
Linaria verticillata lilacina,Linaria verticillata lilacina (Lange) L. Sáez & M.B. Crespo,TRUE,Linaria,verticillata,lilacina,Magnoliopsida,Lamiales,Plantaginaceae,7667985,Linaria verticillata subsp. lilacina
Linaria verticillata verticillata,Linaria verticillata verticillata Boiss.,TRUE,Linaria,verticillata,verticillata,Magnoliopsida,Lamiales,Plantaginaceae,8428984,Linaria verticillata
Linaria vettonica,"Linaria vettonica Luceño, Mazuecos & P. Vargas",TRUE,Linaria,vettonica,,Magnoliopsida,Lamiales,Plantaginaceae,----,----
Linaria viscosa,Linaria viscosa Dum.Cours.,TRUE,Linaria,viscosa,,Magnoliopsida,Lamiales,Plantaginaceae,7907350,Linaria viscosa
Linaria vulgaris,Linaria vulgaris Mill.,FALSE,Linaria,vulgaris,,Magnoliopsida,Lamiales,Plantaginaceae,5415020,Linaria vulgaris
Lindernia procumbens,Lindernia procumbens (Krock.) Philcox,FALSE,Lindernia,procumbens,,Magnoliopsida,Lamiales,Linderniaceae,3171882,Lindernia procumbens
Linkagrostis juressi,"Linkagrostis juressi (Link) Romero García, Blanca & C.Morales",FALSE,Linkagrostis,juressi,,Magnoliopsida,Poales,Poaceae,5942463,Agrostis juressi
Linum alpinum,Linum alpinum Jacq.,FALSE,Linum,alpinum,,Magnoliopsida,Malpighiales,Linaceae,8152305,Linum alpinum
Linum appressum appressum,Linum appressum appressum Caball.,TRUE,Linum,appressum,appressum,Magnoliopsida,Malpighiales,Linaceae,9694339,Linum appressum
Linum appressum commutatum,Linum appressum commutatum Mart. Labarga & Muñoz Garm.,TRUE,Linum,appressum,commutatum,Magnoliopsida,Malpighiales,Linaceae,8826262,Linum appressum
Linum appressum permixtum,Linum appressum permixtum Mart. Labarga & Muñoz Garm.,FALSE,Linum,appressum,permixtum,Magnoliopsida,Malpighiales,Linaceae,9038782,Linum appressum
Linum austriacum collinum,Linum austriacum collinum (Guss. ex Boiss.) Nyman,FALSE,Linum,austriacum,collinum,Magnoliopsida,Malpighiales,Linaceae,6711226,Linum austriacum
Linum bienne,Linum bienne Mill.,FALSE,Linum,bienne,,Magnoliopsida,Malpighiales,Linaceae,2873896,Linum bienne
Linum campanulatum,Linum campanulatum L.,FALSE,Linum,campanulatum,,Magnoliopsida,Malpighiales,Linaceae,7734774,Linum campanulatum
Linum carratracense,Linum carratracense (Rivas Goday & Rivas Mart.) Mart. Labarga & Muñoz Garm.,TRUE,Linum,carratracense,,Magnoliopsida,Malpighiales,Linaceae,9182943,Linum carratracense
Linum castroviejoi,Linum castroviejoi Mart. Labarga,TRUE,Linum,castroviejoi,,Magnoliopsida,Malpighiales,Linaceae,9217241,Linum suffruticosum subsp. castroviejoi
Linum catharticum,Linum catharticum L.,FALSE,Linum,catharticum,,Magnoliopsida,Malpighiales,Linaceae,2873865,Linum catharticum
Linum corymbulosum,Linum corymbulosum Rchb.,FALSE,Linum,corymbulosum,,Magnoliopsida,Malpighiales,Linaceae,4048809,Linum corymbulosum
Linum gaditanum,Linum gaditanum Mart. Labarga & Muñoz Garm.,TRUE,Linum,gaditanum,,Magnoliopsida,Malpighiales,Linaceae,9145306,Linum gaditanum
Linum jimenezii jimenezii,Linum jimenezii jimenezii Pau,TRUE,Linum,jimenezii,jimenezii,Magnoliopsida,Malpighiales,Linaceae,8818064,Linum jimenezii
Linum jimenezii willkommii,Linum jimenezii willkommii Mart. Labarga & Muñoz Garm.,TRUE,Linum,jimenezii,willkommii,Magnoliopsida,Malpighiales,Linaceae,8989504,Linum jimenezii subsp. willkommii
Linum marianorum arundanum,Linum marianorum arundanum Mart. Labarga & Muñoz Garm.,TRUE,Linum,marianorum,arundanum,Magnoliopsida,Malpighiales,Linaceae,9096842,Linum marianorum
Linum marianorum marianorum,Linum marianorum marianorum (Bellot & Rivas Goday) Mart. Labarga & Muñoz Garm.,TRUE,Linum,marianorum,marianorum,Magnoliopsida,Malpighiales,Linaceae,9201760,Linum marianorum
Linum maritimum,Linum maritimum L.,FALSE,Linum,maritimum,,Magnoliopsida,Malpighiales,Linaceae,4048390,Linum maritimum
Linum milletii,Linum milletii Sennen & Gonzalo,TRUE,Linum,milletii,,Magnoliopsida,Malpighiales,Linaceae,7293236, Linum appressum
Linum narbonense barrasii,Linum narbonense barrasii (Pau) Mart. Labarga & Muñoz Garm.,TRUE,Linum,narbonense,barrasii,Magnoliopsida,Malpighiales,Linaceae,9170749,Linum narbonense
Linum narbonense narbonense,Linum narbonense narbonense L.,FALSE,Linum,narbonense,narbonense,Magnoliopsida,Malpighiales,Linaceae,9031436,Linum narbonense
Linum salsoloides,Linum salsoloides Lam.,TRUE,Linum,salsoloides,,Magnoliopsida,Malpighiales,Linaceae,4048547,Linum salsoloides
Linum setaceum,Linum setaceum Brot.,FALSE,Linum,setaceum,,Magnoliopsida,Malpighiales,Linaceae,4048999,Linum setaceum
Linum strictum spicatum,Linum strictum spicatum (Pers.) Nyman,FALSE,Linum,strictum,spicatum,Magnoliopsida,Malpighiales,Linaceae,8212142,Linum spicatum
Linum strictum strictum,Linum strictum strictum L.,FALSE,Linum,strictum,strictum,Magnoliopsida,Malpighiales,Linaceae,9140552,Linum strictum
Linum suffruticosum crespoi,Linum suffruticosum crespoi Mart. Labarga & Muñoz Garm.,TRUE,Linum,suffruticosum,crespoi,Magnoliopsida,Malpighiales,Linaceae,8833951,Linum suffruticosum
Linum suffruticosum differens,Linum suffruticosum differens (Pau) Rivas Goday & Rivas Mart.,TRUE,Linum,suffruticosum,differens,Magnoliopsida,Malpighiales,Linaceae,7988271,Linum suffruticosum
Linum suffruticosum loeflingii,Linum suffruticosum loeflingii Mart. Labarga & Muñoz Garm.,TRUE,Linum,suffruticosum,loeflingii,Magnoliopsida,Malpighiales,Linaceae,8972706,Linum suffruticosum
Linum suffruticosum montserratii,Linum suffruticosum montserratii Mart. Labarga & Muñoz Garm.,TRUE,Linum,suffruticosum,montserratii,Magnoliopsida,Malpighiales,Linaceae,8958989,Linum suffruticosum
Linum suffruticosum suffruticosum,Linum suffruticosum suffruticosum L.,TRUE,Linum,suffruticosum,suffruticosum,Magnoliopsida,Malpighiales,Linaceae,7293167,Linum suffruticosum suffruticosum
Linum tejedense,Linum tejedense (C. Vicioso ex Pau) Mart. Labarga & Muñoz Garm.,TRUE,Linum,tejedense,,Magnoliopsida,Malpighiales,Linaceae,9819780,----
Linum tenue,Linum tenue Desf.,FALSE,Linum,tenue,,Magnoliopsida,Malpighiales,Linaceae,4048383,Linum tenue
Linum tenuifolium,Linum tenuifolium L.,FALSE,Linum,tenuifolium,,Magnoliopsida,Malpighiales,Linaceae,8069406,Linum tenuifolium
Linum trigynum,Linum trigynum L.,FALSE,Linum,trigynum,,Magnoliopsida,Malpighiales,Linaceae,2873874,Linum trigynum
Linum viscosum,Linum viscosum L.,FALSE,Linum,viscosum,,Magnoliopsida,Malpighiales,Linaceae,4049081,Linum viscosum
Listera cordata,Listera cordata (L.) R. Br.,FALSE,Listera,cordata,,Magnoliopsida,Asparagales,Orchidaceae,5314262,Neottia cordata
Listera ovata,Listera ovata (L.) R. Br.,FALSE,Listera,ovata,,Magnoliopsida,Asparagales,Orchidaceae,5314276,Neottia ovata
Lithodora fruticosa,Lithodora fruticosa (L.) Griseb.,FALSE,Lithodora,fruticosa,,Magnoliopsida,Boraginales,Boraginaceae,5661164,Lithodora fruticosa
Lithospermum officinale,Lithospermum officinale L.,FALSE,Lithospermum,officinale,,Magnoliopsida,Boraginales,Boraginaceae,2926086,Lithospermum officinale
Littorella uniflora,Littorella uniflora (L.) Asch.,FALSE,Littorella,uniflora,,Magnoliopsida,Lamiales,Plantaginaceae,5421111,Littorella uniflora
Lobelia urens,Lobelia urens L.,FALSE,Lobelia,urens,,Magnoliopsida,Asterales,Campanulaceae,5408353,Lobelia urens
Lobularia libyca,Lobularia libyca (Viv.) Meisn.,FALSE,Lobularia,libyca,,Magnoliopsida,Brassicales,Brassicaceae,5373339,Lobularia libyca
Lobularia maritima columbretensis,Lobularia maritima columbretensis R. Fern.,TRUE,Lobularia,maritima,columbretensis,Magnoliopsida,Brassicales,Brassicaceae,5373363,Lobularia maritima subsp. columbretensis
Lobularia maritima maritima,Lobularia maritima maritima (L.) Desv.,FALSE,Lobularia,maritima,maritima,Magnoliopsida,Brassicales,Brassicaceae,5373359,Lobularia maritima
Loeflingia baetica,Loeflingia baetica Lag.,FALSE,Loeflingia,baetica,,Magnoliopsida,Caryophyllales,Caryophyllaceae,7267066,Loeflingia baetica
Loeflingia hispanica,Loeflingia hispanica L.,FALSE,Loeflingia,hispanica,,Magnoliopsida,Caryophyllales,Caryophyllaceae,3808260,Loeflingia hispanica
Logfia clementei,Logfia clementei (Willk.) Holub,FALSE,Logfia,clementei,,Magnoliopsida,Asterales,Asteraceae,3115852,Logfia clementei
Logfia gallica,Logfia gallica Coss. & Germ.,FALSE,Logfia,gallica,,Magnoliopsida,Asterales,Asteraceae,3115857,Logfia gallica
Logfia minima,Logfia minima Dumort.,FALSE,Logfia,minima,,Magnoliopsida,Asterales,Asteraceae,3088922,Logfia minima
Loiseleuria procumbens,Loiseleuria procumbens (L.) Desv.,FALSE,Loiseleuria,procumbens,,Magnoliopsida,Ericales,Ericaceae,2883015,Kalmia procumbens
Lolium perenne,Lolium perenne L.,FALSE,Lolium,perenne,,Magnoliopsida,Poales,Poaceae,2706241,Lolium perenne
Lolium rigidum,Lolium rigidum Gaudin,FALSE,Lolium,rigidum,,Magnoliopsida,Poales,Poaceae,2706218,Lolium rigidum
Lolium temulentum temulentum,Lolium temulentum temulentum L.,FALSE,Lolium,temulentum,temulentum,Magnoliopsida,Poales,Poaceae,7325217,Lolium temulentum
Lomelosia cretica,Lomelosia cretica (L.) Greuter & Burdet,FALSE,Lomelosia,cretica,,Magnoliopsida,Dipsacales,Caprifoliaceae,4103301,Lomelosia cretica
Lomelosia divaricata,Lomelosia divaricata (Jacq.) Greuter & Burdet,FALSE,Lomelosia,divaricata,,Magnoliopsida,Dipsacales,Caprifoliaceae,4103288,Lomelosia divaricata
Lomelosia graminifolia,Lomelosia graminifolia (L.) Greuter & Burdet,FALSE,Lomelosia,graminifolia,,Magnoliopsida,Dipsacales,Caprifoliaceae,7301028,Lomelosia graminifolia
Lomelosia pulsatilloides macropoda,Lomelosia pulsatilloides macropoda (Costa ex Willk.) Greuter & Burdet,TRUE,Lomelosia,pulsatilloides,macropoda,Magnoliopsida,Dipsacales,Caprifoliaceae,4103013,Lomelosia pulsatilloides subsp. macropoda
Lomelosia pulsatilloides pulsatilloides,Lomelosia pulsatilloides pulsatilloides (Boiss.) Greuter & Burdet,TRUE,Lomelosia,pulsatilloides,pulsatilloides,Magnoliopsida,Dipsacales,Caprifoliaceae,7301009,Lomelosia pulsatilloides
Lomelosia simplex dentata,Lomelosia simplex dentata (Jord. & Fourr.) Greuter & Burdet,FALSE,Lomelosia,simplex,dentata,Magnoliopsida,Dipsacales,Caprifoliaceae,4102953,Lomelosia simplex subsp. dentata
Lomelosia simplex simplex,Lomelosia simplex simplex (Desf.) Raf.,FALSE,Lomelosia,simplex,simplex,Magnoliopsida,Dipsacales,Caprifoliaceae,7301004,Lomelosia simplex
Lomelosia stellata,Lomelosia stellata (L.) Raf.,FALSE,Lomelosia,stellata,,Magnoliopsida,Dipsacales,Caprifoliaceae,4102909,Lomelosia stellata
Lonicera alpigena,Lonicera alpigena L.,FALSE,Lonicera,alpigena,,Magnoliopsida,Dipsacales,Caprifoliaceae,6369729,Lonicera alpigena
Lonicera arborea,Lonicera arborea Boiss.,FALSE,Lonicera,arborea,,Magnoliopsida,Dipsacales,Caprifoliaceae,5598747,Lonicera arborea
Lonicera biflora,Lonicera biflora Desf.,FALSE,Lonicera,biflora,,Magnoliopsida,Dipsacales,Caprifoliaceae,5598704,Lonicera biflora
Lonicera etrusca,Lonicera etrusca Santi,FALSE,Lonicera,etrusca,,Magnoliopsida,Dipsacales,Caprifoliaceae,5334247,Lonicera etrusca
Lonicera implexa,Lonicera implexa Aiton,FALSE,Lonicera,implexa,,Magnoliopsida,Dipsacales,Caprifoliaceae,7272699,Lonicera implexa
Lonicera nigra,Lonicera nigra L.,FALSE,Lonicera,nigra,,Magnoliopsida,Dipsacales,Caprifoliaceae,7768870,Lonicera nigra
Lonicera periclymenum hispanica,Lonicera periclymenum hispanica (Boiss. & Reut.) Nyman,FALSE,Lonicera,periclymenum,hispanica,Magnoliopsida,Dipsacales,Caprifoliaceae,7694064,Lonicera hispanica
Lonicera periclymenum periclymenum,Lonicera periclymenum periclymenum L.,FALSE,Lonicera,periclymenum,periclymenum,Magnoliopsida,Dipsacales,Caprifoliaceae,8082448,Lonicera periclymenum
Lonicera pyrenaica majoricensis,Lonicera pyrenaica majoricensis (Gand.) Gand.,TRUE,Lonicera,pyrenaica,majoricensis,Magnoliopsida,Dipsacales,Caprifoliaceae,8210828,Lonicera majoricensis
Lonicera pyrenaica pyrenaica,Lonicera pyrenaica pyrenaica L.,FALSE,Lonicera,pyrenaica,pyrenaica,Magnoliopsida,Dipsacales,Caprifoliaceae,7612404,Lonicera pyrenaica
Lonicera splendida,Lonicera splendida Boiss.,TRUE,Lonicera,splendida,,Magnoliopsida,Dipsacales,Caprifoliaceae,5598572,Lonicera splendida
Lonicera xylosteum,Lonicera xylosteum L.,FALSE,Lonicera,xylosteum,,Magnoliopsida,Dipsacales,Caprifoliaceae,5334259,Lonicera xylosteum
Lotononis lupinifolia,Lotononis lupinifolia (Boiss.) Benth.,FALSE,Lotononis,lupinifolia,,Magnoliopsida,Fabales,Fabaceae,2945304,Leobordea lupinifolia
Lotus angustissimus,Lotus angustissimus L.,FALSE,Lotus,angustissimus,,Magnoliopsida,Fabales,Fabaceae,5356931,Lotus angustissimus
Lotus arenarius,Lotus arenarius Brot.,FALSE,Lotus,arenarius,,Magnoliopsida,Fabales,Fabaceae,5356814,Lotus arenarius
Lotus castellanus,Lotus castellanus Boiss. & Reut.,FALSE,Lotus,castellanus,,Magnoliopsida,Fabales,Fabaceae,5356842,Lotus castellanus
Lotus conimbricensis,Lotus conimbricensis Brot.,FALSE,Lotus,conimbricensis,,Magnoliopsida,Fabales,Fabaceae,5356971,Lotus conimbricensis
Lotus corniculatus alpinus,Lotus corniculatus alpinus (Schleich. ex DC.) Rothm.,FALSE,Lotus,corniculatus,alpinus,Magnoliopsida,Fabales,Fabaceae,7725288,Lotus alpinus
